text,user_id,topic,source,timestamp
"study chesanu chemistry kosam, chalaa difficult unndi",user_019,education,twitter,2024-04-04
"headache chala ekkuva undhi, rest teesukuntunna",user_086,health,twitter,2024-02-25
match chudali ante manam velali stadium kii,user_035,cricket,youtube,2024-02-22
"biology paper chala easy ga undi, confident ga rasanu",user_058,education,twitter,2024-04-27
"cooking chesanu today, pulihora chaala tasty ayyindi",user_043,food,linkedin,2024-05-17
"tech conference ee roju, Python talk chalaa manchii",user_090,technology,twitter,2024-01-26
"politics lo corruption chala ekkuva unndi, change kavali",user_095,politics,instagram,2024-02-21
"new policy announce chesindi, citizens anipistuntundi santhosam",user_013,politics,linkedin,2024-01-29
"ott release repu Kalki, manamu chudali together intloo lo",user_140,movies,facebook,2024-06-27
"coding project complete chesanu, chala santosham nEnu",user_066,technology,facebook,2024-04-20
"ott release repuu Kalki, manamu chuudali together intloo lo",user_007,movies,facebook,2024-03-19
"IPL finals ee rooju chudali, chalaaa excited nEnu",user_002,cricket,twitter,2024-02-05
"library l0 study chesanu, peaceful ga unndi",user_039,education,telegram,2024-06-01
"IPL finals eeroju chudali, chalaa excited nEnu",user_081,cricket,telegram,2024-06-17
"stomach issue undhi nEnu, doctor at velali ee roju",user_050,health,facebook,2024-05-29
"library l0 study chesanu, peaceful ga undhi",user_126,education,twitter,2024-02-24
"shopping ki vellali rrepu, new clothes kavalli nenu",user_034,general,instagram,2024-05-15
"ee roju chala bagundi ga undi, santhosham nEnu",user_104,general,instagram,2024-04-27
"data science course join chesanu, chalaa useful undi",user_022,technology,twitter,2024-06-08
"election results repuu vastunnai, vote chesara nuvvu",user_001,politics,telegram,2024-01-14
"app crash avutundi, fix how telusuu ledhuu naenu",user_022,technology,youtube,2024-05-02
"JEE result repu vastundi, nervous ga undi nenu",user_020,education,instagram,2024-04-29
"ott release repuu Pushpa 2, manam choodali together intloo l0",user_044,movies,youtube,2024-04-16
"tuition at chemistry nerchukunna, concept clear ayyindi",user_005,education,twitter,2024-05-31
"political rally lo crowd chala ekkuva, speech inspiring unndi",user_010,politics,youtube,2024-04-05
TDP vs TDP debate chalaa intense ga undhi,user_089,politics,facebook,2024-02-03
"hero introduction scene chala manchi, whistle vesamu",user_009,movies,twitter,2024-02-08
"cinema chudali vellali eeroju, Devara release ayyindi",user_018,movies,twitter,2024-04-08
"ChatGPT chalaa interesting, learn kavali naenu",user_033,technology,instagram,2024-06-20
"ticket book chesanu Salaar koosam, chaala excited",user_062,movies,linkedin,2024-05-01
"cooking chesanu today, gongura chicken chalaa tasty ayyindi",user_122,food,instagram,2024-05-22
"new Google Pixel launch ayyindi, features chalaaa manchii",user_006,technology,facebook,2024-02-05
"amma cheyyi mirchi bajji taste chalaa baagundi, miss unndi nenu",user_011,food,twitter,2024-02-10
"cold undi naenu, doctor at velali eeroju",user_103,health,instagram,2024-04-07
"BRS government new scheme announce chesindi, manchi unndi",user_012,politics,instagram,2024-02-15
"Ram Charan dialogue delivery chalaaa baagundi, goosebumps vachindi",user_028,movies,instagram,2024-06-06
"tech conference eeroju, data science talk chalaa manchii",user_012,technology,facebook,2024-01-16
"study chesanu history kosam, chalaaa difficult unndi",user_008,education,telegram,2024-06-24
"drinking water chaala ekkuva undi, health improve avutundi",user_143,health,twitter,2024-03-16
"tuition at physics nerchukunna, concept clear ayyindi",user_013,education,linkedin,2024-05-16
"election campaign start ayyindi, mnam vote kosaam TDP",user_012,politics,youtube,2024-04-17
"cricket undi chaala interesting, KKR vs RCB ee weekend",user_116,cricket,youtube,2024-06-17
"weekend plans emi unndi, suggest cheyyandi",user_078,general,youtube,2024-03-18
"MP opposition leader constituency development chesadu, chalaaa manchi",user_088,politics,telegram,2024-06-28
"cricket match bagundi undi yaar, India vs CSK epic ga undi",user_073,cricket,twitter,2024-05-07
"government hospital lo appointment fix chesanu, waiting undhi nEnu",user_022,health,twitter,2024-04-20
"coding project complete chesanu, chalaaa santhosham naenu",user_004,technology,youtube,2024-01-26
"Allu Arjun dialogue delivery chaala baagundi, goosebumps vachindi",user_029,movies,twitter,2024-06-21
"medicine teesukuntunna, anipstundi manchi ipudu",user_143,health,facebook,2024-01-05
"study chesanu chemistry kosam, chaala difficult undhi",user_005,education,twitter,2024-04-27
"AI update release ayyindi, bugs fix ayyai",user_009,technology,facebook,2024-06-30
"social media chalaa time waste, limit cheyyali",user_080,general,instagram,2024-05-21
"hero introduction scene chalaaa manchi ga, whistle vesamu",user_028,movies,twitter,2024-01-22
"Google Pixel vs Google Pixel comparison choodali, which better undhi",user_004,technology,twitter,2024-04-04
"semester results manchii, family santosham unndi",user_129,education,instagram,2024-06-30
"Bawarchi lo gongura chicken best unndi, price also reasonable",user_016,food,twitter,2024-06-01
"medicine teesukuntunna, anipistuntundi manchii ippude",user_080,health,twitter,2024-02-28
"Guntur Kaaram bgm chala baagundi, oka sari vintanu",user_142,movies,telegram,2024-01-11
"nenu new book reading chesanu, chaala interesting unndi",user_005,general,twitter,2024-06-01
"team selection baagundi ledu, KL Rahul ledhu select chesaru",user_013,cricket,telegram,2024-02-25
"semester results manchii, family santhosam undhi",user_019,education,whatsapp,2024-04-12
"election results repuu vastunnai, vote chesara nuvvu",user_002,politics,twitter,2024-04-15
"Mahesh dialogue delivery chala bagundi, goosebumps vachindi",user_015,movies,twitter,2024-05-06
"Apollo lo appointment fix chesanu, waiting unndi nenu",user_090,health,twitter,2024-04-28
"Paradise lo pesarattu best unndi, price also reasonable",user_028,food,facebook,2024-01-10
"politics loo corruption chalaa ekkuva undhi, change kavali",user_010,politics,twitter,2024-02-08
"laptop chalaaa interesting, learn kaavali nenu",user_009,technology,twitter,2024-05-11
"idli recipe try chesanu, chala easy ga undi",user_065,food,twitter,2024-03-10
"cricket unndi chalaaa interesting, RCB vs KKR ee weekend",user_102,cricket,instagram,2024-01-25
"friends thoo outing ki vellaali rrepu, excited nEnu",user_094,general,twitter,2024-05-28
"Python update release ayyindi, bugs fix ayyai",user_011,technology,youtube,2024-03-16
"government hospital lo appointment fix chesanu, waiting undhi nenu",user_044,health,twitter,2024-02-27
"new OnePlus launch ayyindi, features chalaa manchii",user_012,technology,instagram,2024-01-25
"exam hall ticket download chesanu, ready undhi nEnu",user_117,education,twitter,2024-04-07
"food delivery order chesanu, dosa ravaali kosam waiting undi nEnu",user_069,food,instagram,2024-05-19
"semester results manchi ga, family santhosam undi",user_023,education,instagram,2024-03-29
"hero introduction scene chala manchi ga, whistle vesamu",user_021,movies,twitter,2024-01-22
"friends tho outing ki vellaali repu, excited nenu",user_071,general,facebook,2024-05-22
"new Samsung launch ayyindi, features chaala manchi",user_084,technology,youtube,2024-02-26
"inter exams exams ravali unnaru, chalaaa stress ga unndi nenu",user_073,education,instagram,2024-05-20
"OnePlus vs OnePlus comparison choodali, which better undhi",user_005,technology,twitter,2024-02-18
"political rally loo crowd chaala ekkuva, speech inspiring unndi",user_008,politics,twitter,2024-04-28
"cooking chesanu today, roti curry chalaa tasty ayyindi",user_037,food,twitter,2024-06-09
"dosa recipe try chesanu, chalaa easy ga undi",user_016,food,twitter,2024-02-27
"meditation start chesanu, mind chalaaa peaceful ga unndi",user_004,general,youtube,2024-04-07
"semester results manchi ga, family santhosham undi",user_040,education,twitter,2024-06-12
"restaurant lo pesarattu order chesanu, taste chala manchii",user_042,food,twitter,2024-03-01
"pesarattu recipe try chesanu, chalaa easy ga undhi",user_004,food,youtube,2024-05-03
"mirchi bajji recipe try chesanu, chala easy ga undi",user_016,food,facebook,2024-04-29
match chudali ante manamu velali stadium ku,user_072,cricket,facebook,2024-05-07
match chudali ante manamu vellali stadium kii,user_017,cricket,twitter,2024-04-13
"Chutneys new branch open ayyindi, ee roju try chedam",user_042,food,twitter,2024-05-17
"roti curry chalaaa baagundi, MTR loo tinaali velali manamu",user_016,food,facebook,2024-02-03
"Pushpa 2 movie chala baagundi, Prabhas acting super undi",user_077,movies,twitter,2024-01-08
"cinema choodali vellali eeroju, Devara release ayyindi",user_001,movies,youtube,2024-05-07
"computer science paper chaala easy ga undhi, confident ga rasanu",user_114,education,facebook,2024-01-10
"election results rrepu vastunnai, vote chesara nuvu",user_023,politics,twitter,2024-06-17
"app crash avutundi, fix how telsu ledu nEnu",user_009,technology,twitter,2024-01-14
"HanuMan bgm chalaaa bagundhi, oka sari vintanu",user_001,movies,instagram,2024-02-09
"traffic chaala ekkuva eeroju, office late ayyanu",user_012,general,instagram,2024-02-09
"Python chalaaa interesting, learn kaavali nenu",user_025,technology,facebook,2024-06-07
"last over chala thrilling ga unndi, CSK won by 2 runs",user_091,cricket,twitter,2024-05-05
MI win chesindi bro! celebration time unndi,user_061,cricket,facebook,2024-01-17
"shopping ki vellali repu, new clothes kaavali naenu",user_082,general,facebook,2024-04-12
BRS vs Congress debate chala intense ga unndi,user_032,politics,telegram,2024-06-13
"tech conference eeroju, software talk chala manchi ga",user_063,technology,facebook,2024-02-26
"Paradise new branch open ayyindi, ee roju try chedam",user_100,food,facebook,2024-01-16
"Sunday special roti curry chestanu, family all istam",user_003,food,facebook,2024-06-22
"last over chaala thrilling ga unndi, MI won by 2 runs",user_010,cricket,youtube,2024-01-11
"Sunday special pesarattu chestanu, family all istam",user_042,food,facebook,2024-05-25
"MLA speech baagundi ledu, promises only chestunnadu",user_001,politics,linkedin,2024-05-02
"MP CM constituency development chesadu, chalaaa manchi",user_024,politics,linkedin,2024-02-23
"exam hall ticket download chesanu, ready undi nenu",user_065,education,instagram,2024-01-15
"library loo study chesanu, peaceful ga undi",user_088,education,instagram,2024-02-15
"amma cheyyi vanta lo mirchi bajji best undhi, price also reasonable",user_011,food,twitter,2024-03-22
"KL Rahul century kottadu, chaala manchi ga performance",user_036,cricket,twitter,2024-02-23
"ott release repu HanuMan, manamu chudali together intlo lo",user_001,movies,twitter,2024-06-14
"tech conference ee rooju, AI talk chalaaa manchi",user_012,technology,twitter,2024-03-27
"Apollo loo treatment chesaru, chalaaa manchi doctors",user_062,health,twitter,2024-03-12
"lunch lo biryani tinna, chala santhosam naenu",user_083,food,twitter,2024-04-05
"Virat century kottadu, chaala manchii performance",user_079,cricket,twitter,2024-06-13
"stomach issue undi naenu, doctor at velali ee rooju",user_011,health,twitter,2024-02-02
"ott release repuu Dragon, manam chuudali together intloo l0",user_001,movies,instagram,2024-03-31
"election campaign start ayyindi, mnam vote koosam BRS",user_137,politics,whatsapp,2024-01-30
"weekend intloo rest, chaala santhosam nenu",user_032,general,instagram,2024-03-08
"social media chalaaa time waste, limit cheyyali",user_009,general,telegram,2024-02-28
"semester results manchii, family santhosham unndi",user_088,education,instagram,2024-02-05
"cooking chesanu today, dosa chalaaa tasty ayyindi",user_006,food,twitter,2024-03-27
"coding project complete chesanu, chalaaa santosham naenu",user_125,technology,instagram,2024-05-22
"cooking chesanu today, idli chaala tasty ayyindi",user_033,food,facebook,2024-02-13
"election results rrepu vastunnai, vote chesara nuvu",user_010,politics,twitter,2024-06-02
"IPL finals eeroju chudali, chaala excited nEnu",user_058,cricket,twitter,2024-04-16
"college lo assignment submit chesanu, baaga ippudu",user_039,education,instagram,2024-05-28
"software panni at naenu, data science use undi",user_033,technology,youtube,2024-02-17
"hero introduction scene chala manchi ga, whistle vesamu",user_011,movies,instagram,2024-06-24
"friends too group study chesamu, chalaaa helpful unndi",user_089,education,instagram,2024-04-10
"MP opposition leader constituency development chesadu, chala manchii",user_008,politics,twitter,2024-05-20
"ott release repu HanuMan, manamu choodali together inlo lo",user_001,movies,twitter,2024-06-20
"new Realme launch ayyindi, features chaala manchii",user_006,technology,facebook,2024-04-10
"cold chalaa ekkuva unndi, rest teesukuntunna",user_134,health,telegram,2024-02-05
"hero introduction scene chaala manchi, whistle vesamu",user_102,movies,linkedin,2024-05-28
"exam hall ticket download chesanu, ready unndi nEnu",user_009,education,twitter,2024-04-25
"data science course join chesanu, chaala useful undi",user_091,technology,twitter,2024-01-10
"friends too outing ki velali repu, excited nenu",user_067,general,instagram,2024-03-05
"MP MLA constituency development chesadu, chala manchi",user_012,politics,facebook,2024-01-10
"ott release rrepu Guntur Kaaram, mnam chudali together intlo l0",user_031,movies,facebook,2024-01-15
"MTR new branch open ayyindi, ee roju try chedam",user_042,food,instagram,2024-02-25
"app crash avutundi, fix how telusuu ledu nEnu",user_026,technology,twitter,2024-03-17
"tech conference eeroju, AI talk chalaaa manchi",user_021,technology,twitter,2024-01-07
"exam hall ticket download chesanu, ready undi naenu",user_023,education,facebook,2024-05-09
"MTR new branch open ayyindi, ee roju try chedam",user_042,food,facebook,2024-03-19
"interval block chala thrilling, Dragon hit avutundi anipistundi",user_023,movies,telegram,2024-04-29
"amma cheyyi gongura chicken taste chalaa bagundhi, miss undi nEnu",user_008,food,twitter,2024-01-17
"Virat century kottadu, chala manchi performance",user_039,cricket,facebook,2024-06-18
"back pain chalaa ekkuva unndi, rest teesukuntunna",user_093,health,telegram,2024-01-04
"software update release ayyindi, bugs fix ayyai",user_004,technology,twitter,2024-01-20
"Hotel Shadab lo gongura chicken best undhi, price also reasonable",user_040,food,facebook,2024-03-09
"IPL season start ayyindi, chaala excited ga baga naenu",user_014,cricket,youtube,2024-04-11
"library l0 study chesanu, peaceful ga undi",user_098,education,facebook,2024-06-25
